"produto","cidade","pais","data_inteira","und_estoque","esp_estoque","Excesso"
"Mozzarella di Giovanni","Bräcke","Sweden","1997-05-12","14.00","0.00",True
"Mozzarella di Giovanni","Brandenburg","Germany","1996-10-09","14.00","0.00",True
"Mozzarella di Giovanni","Bruxelles","Belgium","1997-08-28","14.00","0.00",True
"Mozzarella di Giovanni","Buenos Aires","Argentina","1998-03-18","14.00","0.00",True
"Mozzarella di Giovanni","Caracas","Venezuela","1996-07-30","14.00","0.00",True
"Mozzarella di Giovanni","Cowes","UK","1997-12-26","14.00","0.00",True
"Mozzarella di Giovanni","Cunewalde","Germany","1997-11-18","14.00","0.00",True
"Mozzarella di Giovanni","Cunewalde","Germany","1998-04-14","14.00","0.00",True
"Mozzarella di Giovanni","Eugene","USA","1997-05-06","14.00","0.00",True
"Mozzarella di Giovanni","Frankfurt a.M.","Germany","1997-04-04","14.00","0.00",True
"Mozzarella di Giovanni","Genève","Switzerland","1997-05-14","14.00","0.00",True
"Mozzarella di Giovanni","Graz","Austria","1996-12-23","14.00","0.00",True
"Mozzarella di Giovanni","I. de Margarita","Venezuela","1997-08-20","14.00","0.00",True
"Mozzarella di Giovanni","Kobenhavn","Denmark","1997-06-03","14.00","0.00",True
"Mozzarella di Giovanni","Leipzig","Germany","1997-06-20","14.00","0.00",True
"Mozzarella di Giovanni","London","UK","1997-02-04","14.00","0.00",True
"Mozzarella di Giovanni","London","UK","1997-05-15","14.00","0.00",True
"Mozzarella di Giovanni","London","UK","1998-03-31","14.00","0.00",True
"Mozzarella di Giovanni","Lyon","France","1997-02-27","14.00","0.00",True
"Mozzarella di Giovanni","Marseille","France","1998-03-06","14.00","0.00",True
"Mozzarella di Giovanni","México D.F.","Mexico","1998-03-04","14.00","0.00",True
"Mozzarella di Giovanni","München","Germany","1996-10-24","14.00","0.00",True
"Mozzarella di Giovanni","München","Germany","1996-12-27","14.00","0.00",True
"Mozzarella di Giovanni","Portland","USA","1998-04-01","14.00","0.00",True
"Mozzarella di Giovanni","Reggio Emilia","Italy","1998-01-02","14.00","0.00",True
"Mozzarella di Giovanni","Reims","France","1996-07-04","14.00","0.00",True
"Mozzarella di Giovanni","Reims","France","1996-08-06","14.00","0.00",True
"Mozzarella di Giovanni","Sao Paulo","Brazil","1996-12-04","14.00","0.00",True
"Mozzarella di Giovanni","Sao Paulo","Brazil","1998-01-19","14.00","0.00",True
"Mozzarella di Giovanni","Seattle","USA","1996-07-31","14.00","0.00",True
"Mozzarella di Giovanni","Strasbourg","France","1996-09-04","14.00","0.00",True
"Mozzarella di Giovanni","Tsawassen","Canada","1997-11-14","14.00","0.00",True
"Nord-Ost Matjeshering","Albuquerque","USA","1997-01-01","10.00","15.00",False
"Nord-Ost Matjeshering","Anchorage","USA","1996-10-25","10.00","15.00",False
"Nord-Ost Matjeshering","Barquisimeto","Venezuela","1997-02-28","10.00","15.00",False
"Nord-Ost Matjeshering","Barquisimeto","Venezuela","1998-05-01","10.00","15.00",False
"Nord-Ost Matjeshering","Bräcke","Sweden","1996-10-11","10.00","15.00",False
"Nord-Ost Matjeshering","Brandenburg","Germany","1997-03-07","10.00","15.00",False
"Nord-Ost Matjeshering","Brandenburg","Germany","1998-02-18","10.00","15.00",False
"Nord-Ost Matjeshering","Campinas","Brazil","1997-09-01","10.00","15.00",False
"Nord-Ost Matjeshering","Campinas","Brazil","1997-11-07","10.00","15.00",False
"Nord-Ost Matjeshering","Cork","Ireland","1996-12-12","10.00","15.00",False
"Nord-Ost Matjeshering","Cork","Ireland","1998-02-19","10.00","15.00",False
"Nord-Ost Matjeshering","Frankfurt a.M.","Germany","1997-04-30","10.00","15.00",False
"Nord-Ost Matjeshering","Frankfurt a.M.","Germany","1997-05-12","10.00","15.00",False
"Nord-Ost Matjeshering","Frankfurt a.M.","Germany","1998-02-17","10.00","15.00",False
"Nord-Ost Matjeshering","Genève","Switzerland","1997-11-24","10.00","15.00",False
"Nord-Ost Matjeshering","Graz","Austria","1996-07-23","10.00","15.00",False
"Nord-Ost Matjeshering","Kobenhavn","Denmark","1997-12-29","10.00","15.00",False
"Nord-Ost Matjeshering","Lander","USA","1996-10-15","10.00","15.00",False
"Nord-Ost Matjeshering","London","UK","1997-05-09","10.00","15.00",False
"Nord-Ost Matjeshering","Luleå","Sweden","1997-05-01","10.00","15.00",False
"Nord-Ost Matjeshering","Luleå","Sweden","1998-02-03","10.00","15.00",False
"Nord-Ost Matjeshering","Madrid","Spain","1996-08-15","10.00","15.00",False
"Nord-Ost Matjeshering","Madrid","Spain","1996-09-16","10.00","15.00",False
"Nord-Ost Matjeshering","Madrid","Spain","1998-03-02","10.00","15.00",False
"Nord-Ost Matjeshering","München","Germany","1997-06-06","10.00","15.00",False
"Nord-Ost Matjeshering","San Cristóbal","Venezuela","1998-03-18","10.00","15.00",False
"Nord-Ost Matjeshering","San Francisco","USA","1997-10-27","10.00","15.00",False
"Nord-Ost Matjeshering","Sao Paulo","Brazil","1997-08-29","10.00","15.00",False
"Nord-Ost Matjeshering","Sao Paulo","Brazil","1997-11-04","10.00","15.00",False
"Nord-Ost Matjeshering","Sao Paulo","Brazil","1997-12-19","10.00","15.00",False
"Nord-Ost Matjeshering","Sao Paulo","Brazil","1998-01-15","10.00","15.00",False
"Nord-Ost Matjeshering","Stavern","Norway","1998-04-10","10.00","15.00",False
"Northwoods Cranberry Sauce","Albuquerque","USA","1998-05-06","6.00","0.00",True
"Northwoods Cranberry Sauce","Brandenburg","Germany","1998-02-18","6.00","0.00",True
"Northwoods Cranberry Sauce","Bruxelles","Belgium","1998-03-26","6.00","0.00",True
"Northwoods Cranberry Sauce","Campinas","Brazil","1997-10-17","6.00","0.00",True
"Northwoods Cranberry Sauce","Cowes","UK","1998-01-13","6.00","0.00",True
"Northwoods Cranberry Sauce","Cunewalde","Germany","1996-11-04","6.00","0.00",True
"Northwoods Cranberry Sauce","Frankfurt a.M.","Germany","1997-04-30","6.00","0.00",True
"Northwoods Cranberry Sauce","Helsinki","Finland","1997-10-07","6.00","0.00",True
"Northwoods Cranberry Sauce","Lisboa","Portugal","1998-04-08","6.00","0.00",True
"Northwoods Cranberry Sauce","Marseille","France","1997-04-18","6.00","0.00",True
"Northwoods Cranberry Sauce","Sao Paulo","Brazil","1997-12-19","6.00","0.00",True
"Northwoods Cranberry Sauce","Seattle","USA","1996-11-01","6.00","0.00",True
"Northwoods Cranberry Sauce","Tsawassen","Canada","1998-03-25","6.00","0.00",True
"NuNuCa Nuß-Nougat-Creme","Albuquerque","USA","1997-12-02","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Barcelona","Spain","1998-02-13","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Bergamo","Italy","1997-03-06","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Boise","USA","1996-12-25","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Brandenburg","Germany","1996-10-07","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Brandenburg","Germany","1997-04-15","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Bruxelles","Belgium","1997-12-01","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","I. de Margarita","Venezuela","1998-01-19","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","I. de Margarita","Venezuela","1998-03-02","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Lyon","France","1998-01-23","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Marseille","France","1996-11-25","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Resende","Brazil","1997-12-30","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Rio de Janeiro","Brazil","1998-01-26","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","San Cristóbal","Venezuela","1998-04-28","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Sao Paulo","Brazil","1996-11-06","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Toulouse","France","1998-01-14","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Tsawassen","Canada","1997-04-01","76.00","30.00",True
"NuNuCa Nuß-Nougat-Creme","Vancouver","Canada","1998-01-01","76.00","30.00",True
"Original Frankfurter grüne Soße","Albuquerque","USA","1998-04-06","32.00","15.00",True
"Original Frankfurter grüne Soße","Albuquerque","USA","1998-05-06","32.00","15.00",True
"Original Frankfurter grüne Soße","Århus","Denmark","1996-11-28","32.00","15.00",True
"Original Frankfurter grüne Soße","Århus","Denmark","1996-12-31","32.00","15.00",True
"Original Frankfurter grüne Soße","Århus","Denmark","1997-07-17","32.00","15.00",True
"Original Frankfurter grüne Soße","Århus","Denmark","1998-03-12","32.00","15.00",True
"Original Frankfurter grüne Soße","Barcelona","Spain","1996-11-28","32.00","15.00",True
"Original Frankfurter grüne Soße","Barquisimeto","Venezuela","1997-12-16","32.00","15.00",True
"Original Frankfurter grüne Soße","Barquisimeto","Venezuela","1998-01-09","32.00","15.00",True
"Original Frankfurter grüne Soße","Berlin","Germany","1998-01-15","32.00","15.00",True
"Original Frankfurter grüne Soße","Buenos Aires","Argentina","1998-03-30","32.00","15.00",True
"Original Frankfurter grüne Soße","Charleroi","Belgium","1998-01-20","32.00","15.00",True
"Original Frankfurter grüne Soße","Charleroi","Belgium","1998-02-12","32.00","15.00",True
"Original Frankfurter grüne Soße","Cork","Ireland","1997-08-27","32.00","15.00",True
"Original Frankfurter grüne Soße","Cunewalde","Germany","1997-02-19","32.00","15.00",True
"Original Frankfurter grüne Soße","Cunewalde","Germany","1997-09-05","32.00","15.00",True
"Original Frankfurter grüne Soße","Frankfurt a.M.","Germany","1997-04-04","32.00","15.00",True
"Original Frankfurter grüne Soße","Kirkland","USA","1997-06-23","32.00","15.00",True
"Original Frankfurter grüne Soße","Kobenhavn","Denmark","1997-01-16","32.00","15.00",True
"Original Frankfurter grüne Soße","Köln","Germany","1997-05-30","32.00","15.00",True
"Original Frankfurter grüne Soße","Köln","Germany","1998-04-03","32.00","15.00",True
"Original Frankfurter grüne Soße","Lisboa","Portugal","1997-03-31","32.00","15.00",True
"Original Frankfurter grüne Soße","Montréal","Canada","1997-07-07","32.00","15.00",True
"Original Frankfurter grüne Soße","München","Germany","1998-03-05","32.00","15.00",True
"Original Frankfurter grüne Soße","Reggio Emilia","Italy","1998-01-02","32.00","15.00",True
"Original Frankfurter grüne Soße","Resende","Brazil","1996-07-15","32.00","15.00",True
"Original Frankfurter grüne Soße","Rio de Janeiro","Brazil","1997-01-21","32.00","15.00",True
"Original Frankfurter grüne Soße","Rio de Janeiro","Brazil","1997-07-02","32.00","15.00",True
"Original Frankfurter grüne Soße","Rio de Janeiro","Brazil","1997-10-02","32.00","15.00",True
"Original Frankfurter grüne Soße","Rio de Janeiro","Brazil","1998-02-13","32.00","15.00",True
"Original Frankfurter grüne Soße","San Cristóbal","Venezuela","1996-07-16","32.00","15.00",True
"Original Frankfurter grüne Soße","San Francisco","USA","1997-11-10","32.00","15.00",True
"Original Frankfurter grüne Soße","Sao Paulo","Brazil","1996-08-27","32.00","15.00",True
"Original Frankfurter grüne Soße","Sao Paulo","Brazil","1998-05-04","32.00","15.00",True
"Original Frankfurter grüne Soße","Seattle","USA","1997-03-24","32.00","15.00",True
"Original Frankfurter grüne Soße","Stavern","Norway","1998-04-10","32.00","15.00",True
"Original Frankfurter grüne Soße","Torino","Italy","1998-04-30","32.00","15.00",True
"Original Frankfurter grüne Soße","Vancouver","Canada","1997-04-03","32.00","15.00",True
"Outback Lager","Barquisimeto","Venezuela","1997-12-16","15.00","30.00",False
"Outback Lager","Bräcke","Sweden","1998-01-09","15.00","30.00",False
"Outback Lager","Bräcke","Sweden","1998-02-10","15.00","30.00",False
"Outback Lager","Brandenburg","Germany","1997-04-15","15.00","30.00",False
"Outback Lager","Charleroi","Belgium","1998-01-22","15.00","30.00",False
"Outback Lager","Charleroi","Belgium","1998-02-12","15.00","30.00",False
"Outback Lager","Colchester","UK","1997-02-21","15.00","30.00",False
"Outback Lager","Colchester","UK","1997-10-16","15.00","30.00",False
"Outback Lager","Cork","Ireland","1996-12-12","15.00","30.00",False
"Outback Lager","Cowes","UK","1996-09-26","15.00","30.00",False
"Outback Lager","Cowes","UK","1997-08-05","15.00","30.00",False
"Outback Lager","Cunewalde","Germany","1997-10-06","15.00","30.00",False
"Outback Lager","Cunewalde","Germany","1998-04-01","15.00","30.00",False
"Outback Lager","Eugene","USA","1997-07-31","15.00","30.00",False
"Outback Lager","Genève","Switzerland","1997-11-28","15.00","30.00",False
"Outback Lager","Graz","Austria","1997-10-09","15.00","30.00",False
"Outback Lager","Graz","Austria","1998-04-13","15.00","30.00",False
"Outback Lager","I. de Margarita","Venezuela","1997-03-25","15.00","30.00",False
"Outback Lager","I. de Margarita","Venezuela","1997-10-08","15.00","30.00",False
"Outback Lager","Kirkland","USA","1998-01-08","15.00","30.00",False
"Outback Lager","Köln","Germany","1996-07-19","15.00","30.00",False
"Outback Lager","London","UK","1997-04-24","15.00","30.00",False
"Outback Lager","London","UK","1997-05-15","15.00","30.00",False
"Outback Lager","London","UK","1998-04-29","15.00","30.00",False
"Outback Lager","Lyon","France","1998-01-23","15.00","30.00",False
"Outback Lager","México D.F.","Mexico","1996-09-18","15.00","30.00",False
"Outback Lager","México D.F.","Mexico","1998-01-20","15.00","30.00",False
"Outback Lager","Reggio Emilia","Italy","1998-04-30","15.00","30.00",False
"Outback Lager","Resende","Brazil","1997-01-21","15.00","30.00",False
"Outback Lager","Resende","Brazil","1998-02-20","15.00","30.00",False
"Outback Lager","Rio de Janeiro","Brazil","1996-09-06","15.00","30.00",False
"Outback Lager","San Cristóbal","Venezuela","1997-03-17","15.00","30.00",False
"Outback Lager","Sao Paulo","Brazil","1997-09-05","15.00","30.00",False
"Outback Lager","Sevilla","Spain","1998-04-21","15.00","30.00",False
"Outback Lager","Strasbourg","France","1996-07-25","15.00","30.00",False
"Outback Lager","Stuttgart","Germany","1997-08-21","15.00","30.00",False
"Outback Lager","Tsawassen","Canada","1996-12-20","15.00","30.00",False
"Outback Lager","Vancouver","Canada","1998-01-01","15.00","30.00",False
"Outback Lager","Versailles","France","1998-01-29","15.00","30.00",False
"Pâté chinois","Albuquerque","USA","1997-06-10","115.00","20.00",True
"Pâté chinois","Albuquerque","USA","1998-05-06","115.00","20.00",True
"Pâté chinois","Barquisimeto","Venezuela","1997-02-28","115.00","20.00",True
"Pâté chinois","Bern","Switzerland","1996-07-11","115.00","20.00",True
"Pâté chinois","Boise","USA","1996-12-30","115.00","20.00",True
"Pâté chinois","Boise","USA","1998-04-06","115.00","20.00",True
"Pâté chinois","Boise","USA","1998-05-01","115.00","20.00",True
"Pâté chinois","Bräcke","Sweden","1998-02-23","115.00","20.00",True
"Pâté chinois","Bräcke","Sweden","1998-04-06","115.00","20.00",True
"Pâté chinois","Brandenburg","Germany","1997-08-13","115.00","20.00",True
"Pâté chinois","Brandenburg","Germany","1998-04-16","115.00","20.00",True
"Pâté chinois","Bruxelles","Belgium","1997-05-07","115.00","20.00",True
"Pâté chinois","Charleroi","Belgium","1998-03-06","115.00","20.00",True
"Pâté chinois","Colchester","UK","1997-10-16","115.00","20.00",True
"Pâté chinois","Cunewalde","Germany","1997-02-19","115.00","20.00",True
"Pâté chinois","Graz","Austria","1998-04-01","115.00","20.00",True
"Pâté chinois","Helsinki","Finland","1997-07-30","115.00","20.00",True
"Pâté chinois","I. de Margarita","Venezuela","1997-03-25","115.00","20.00",True
"Pâté chinois","Kobenhavn","Denmark","1997-12-29","115.00","20.00",True
"Pâté chinois","London","UK","1998-04-28","115.00","20.00",True
"Pâté chinois","Luleå","Sweden","1996-08-14","115.00","20.00",True
"Pâté chinois","München","Germany","1996-10-30","115.00","20.00",True
"Pâté chinois","San Cristóbal","Venezuela","1997-03-17","115.00","20.00",True
"Pâté chinois","Sao Paulo","Brazil","1997-07-22","115.00","20.00",True
"Pâté chinois","Sao Paulo","Brazil","1997-10-31","115.00","20.00",True
"Pâté chinois","Sao Paulo","Brazil","1997-11-04","115.00","20.00",True
"Pâté chinois","Sevilla","Spain","1998-02-05","115.00","20.00",True
"Pâté chinois","Sevilla","Spain","1998-03-13","115.00","20.00",True
"Pâté chinois","Strasbourg","France","1997-06-05","115.00","20.00",True
"Pâté chinois","Stuttgart","Germany","1996-11-18","115.00","20.00",True
"Pâté chinois","Stuttgart","Germany","1997-09-15","115.00","20.00",True
"Pâté chinois","Toulouse","France","1997-01-24","115.00","20.00",True
"Pâté chinois","Tsawassen","Canada","1996-12-20","115.00","20.00",True
"Pavlova","Albuquerque","USA","1998-05-06","29.00","10.00",True
"Pavlova","Anchorage","USA","1997-09-24","29.00","10.00",True
"Pavlova","Anchorage","USA","1997-10-16","29.00","10.00",True
"Pavlova","Anchorage","USA","1998-01-27","29.00","10.00",True
"Pavlova","Barquisimeto","Venezuela","1996-09-03","29.00","10.00",True
"Pavlova","Boise","USA","1996-10-08","29.00","10.00",True
"Pavlova","Boise","USA","1997-02-10","29.00","10.00",True
"Pavlova","Boise","USA","1998-03-30","29.00","10.00",True
"Pavlova","Brandenburg","Germany","1997-10-27","29.00","10.00",True
"Pavlova","Buenos Aires","Argentina","1998-02-27","29.00","10.00",True
"Pavlova","Cork","Ireland","1998-03-30","29.00","10.00",True
"Pavlova","Cunewalde","Germany","1997-04-23","29.00","10.00",True
"Pavlova","Frankfurt a.M.","Germany","1998-05-05","29.00","10.00",True
"Pavlova","Genève","Switzerland","1996-07-12","29.00","10.00",True
"Pavlova","Graz","Austria","1996-07-23","29.00","10.00",True
"Pavlova","Graz","Austria","1997-01-03","29.00","10.00",True
"Pavlova","Graz","Austria","1997-12-24","29.00","10.00",True
"Pavlova","Helsinki","Finland","1997-09-18","29.00","10.00",True
"Pavlova","I. de Margarita","Venezuela","1998-03-02","29.00","10.00",True
"Pavlova","I. de Margarita","Venezuela","1998-03-17","29.00","10.00",True
"Pavlova","Kobenhavn","Denmark","1998-05-06","29.00","10.00",True
"Pavlova","Köln","Germany","1997-05-30","29.00","10.00",True
"Pavlova","Leipzig","Germany","1997-12-16","29.00","10.00",True
"Pavlova","Lisboa","Portugal","1997-05-28","29.00","10.00",True
"Pavlova","London","UK","1996-11-21","29.00","10.00",True
"Pavlova","Luleå","Sweden","1997-06-18","29.00","10.00",True
"Pavlova","Marseille","France","1997-11-05","29.00","10.00",True
"Pavlova","Marseille","France","1998-02-05","29.00","10.00",True
"Pavlova","Marseille","France","1998-03-06","29.00","10.00",True
"Pavlova","Montréal","Canada","1997-02-07","29.00","10.00",True
"Pavlova","Montréal","Canada","1997-07-21","29.00","10.00",True
"Pavlova","München","Germany","1997-09-02","29.00","10.00",True
"Pavlova","Nantes","France","1997-09-17","29.00","10.00",True
"Pavlova","Oulu","Finland","1997-05-30","29.00","10.00",True
"Pavlova","Paris","France","1997-11-12","29.00","10.00",True
"Pavlova","Portland","USA","1996-09-20","29.00","10.00",True
"Pavlova","Rio de Janeiro","Brazil","1996-08-22","29.00","10.00",True
"Pavlova","Rio de Janeiro","Brazil","1998-02-09","29.00","10.00",True
"Pavlova","Salzburg","Austria","1997-03-28","29.00","10.00",True
"Pavlova","Seattle","USA","1997-03-10","29.00","10.00",True
"Pavlova","Seattle","USA","1998-05-01","29.00","10.00",True
"Pavlova","Stavern","Norway","1998-02-26","29.00","10.00",True
"Pavlova","Toulouse","France","1997-02-21","29.00","10.00",True
"Perth Pasties","Aachen","Germany","1998-01-09","0.00","0.00",True
"Perth Pasties","Albuquerque","USA","1997-03-19","0.00","0.00",True
"Perth Pasties","Boise","USA","1997-10-21","0.00","0.00",True
"Perth Pasties","Boise","USA","1998-05-01","0.00","0.00",True
"Perth Pasties","Colchester","UK","1997-06-04","0.00","0.00",True
"Perth Pasties","Cork","Ireland","1996-12-12","0.00","0.00",True
"Perth Pasties","Cork","Ireland","1997-10-21","0.00","0.00",True
"Perth Pasties","Cowes","UK","1998-03-06","0.00","0.00",True
"Perth Pasties","Cunewalde","Germany","1996-08-20","0.00","0.00",True
"Perth Pasties","Cunewalde","Germany","1998-03-19","0.00","0.00",True
"Perth Pasties","Genève","Switzerland","1998-04-17","0.00","0.00",True
"Perth Pasties","Köln","Germany","1998-01-15","0.00","0.00",True
"Perth Pasties","London","UK","1996-12-19","0.00","0.00",True
"Perth Pasties","Luleå","Sweden","1997-08-11","0.00","0.00",True
"Perth Pasties","Madrid","Spain","1996-09-16","0.00","0.00",True
"Perth Pasties","México D.F.","Mexico","1997-04-10","0.00","0.00",True
"Perth Pasties","México D.F.","Mexico","1997-06-19","0.00","0.00",True
"Perth Pasties","München","Germany","1997-09-19","0.00","0.00",True
"Perth Pasties","Oulu","Finland","1997-01-16","0.00","0.00",True
"Perth Pasties","Oulu","Finland","1997-02-05","0.00","0.00",True
"Perth Pasties","Oulu","Finland","1997-02-24","0.00","0.00",True
"Perth Pasties","Portland","USA","1998-02-03","0.00","0.00",True
"Perth Pasties","Reggio Emilia","Italy","1998-04-30","0.00","0.00",True
"Perth Pasties","Resende","Brazil","1996-07-15","0.00","0.00",True
"Perth Pasties","Rio de Janeiro","Brazil","1997-01-21","0.00","0.00",True
"Perth Pasties","San Cristóbal","Venezuela","1996-12-26","0.00","0.00",True
"Perth Pasties","Sao Paulo","Brazil","1997-08-29","0.00","0.00",True
"Perth Pasties","Seattle","USA","1997-04-11","0.00","0.00",True
"Perth Pasties","Stavern","Norway","1997-04-29","0.00","0.00",True
"Perth Pasties","Stuttgart","Germany","1996-09-23","0.00","0.00",True
"Queso Cabrales","Aachen","Germany","1997-12-25","22.00","30.00",False
"Queso Cabrales","Albuquerque","USA","1998-02-16","22.00","30.00",False
"Queso Cabrales","Barquisimeto","Venezuela","1996-09-03","22.00","30.00",False
"Queso Cabrales","Barquisimeto","Venezuela","1998-01-09","22.00","30.00",False
"Queso Cabrales","Bräcke","Sweden","1996-10-11","22.00","30.00",False
"Queso Cabrales","Bräcke","Sweden","1997-02-03","22.00","30.00",False
"Queso Cabrales","Brandenburg","Germany","1997-05-20","22.00","30.00",False
"Queso Cabrales","Buenos Aires","Argentina","1998-03-30","22.00","30.00",False
"Queso Cabrales","Cork","Ireland","1998-02-26","22.00","30.00",False
"Queso Cabrales","Eugene","USA","1997-05-06","22.00","30.00",False
"Queso Cabrales","Frankfurt a.M.","Germany","1998-01-30","22.00","30.00",False
"Queso Cabrales","Graz","Austria","1997-02-11","22.00","30.00",False
"Queso Cabrales","Graz","Austria","1997-10-09","22.00","30.00",False
"Queso Cabrales","Köln","Germany","1997-01-07","22.00","30.00",False
"Queso Cabrales","London","UK","1997-11-03","22.00","30.00",False
"Queso Cabrales","London","UK","1997-12-26","22.00","30.00",False
"Queso Cabrales","London","UK","1998-02-04","22.00","30.00",False
"Queso Cabrales","Mannheim","Germany","1997-07-29","22.00","30.00",False
"Queso Cabrales","México D.F.","Mexico","1996-11-27","22.00","30.00",False
"Queso Cabrales","México D.F.","Mexico","1997-05-13","22.00","30.00",False
"Queso Cabrales","México D.F.","Mexico","1998-01-20","22.00","30.00",False
"Queso Cabrales","México D.F.","Mexico","1998-03-04","22.00","30.00",False
"Queso Cabrales","México D.F.","Mexico","1998-05-05","22.00","30.00",False
"Queso Cabrales","Montréal","Canada","1997-06-17","22.00","30.00",False
"Queso Cabrales","Oulu","Finland","1997-05-30","22.00","30.00",False
"Queso Cabrales","Paris","France","1998-04-22","22.00","30.00",False
"Queso Cabrales","Reggio Emilia","Italy","1997-02-12","22.00","30.00",False
"Queso Cabrales","Reims","France","1996-07-04","22.00","30.00",False
"Queso Cabrales","Rio de Janeiro","Brazil","1997-12-09","22.00","30.00",False
"Queso Cabrales","Rio de Janeiro","Brazil","1998-03-31","22.00","30.00",False
"Queso Cabrales","Salzburg","Austria","1996-11-13","22.00","30.00",False
"Queso Cabrales","Salzburg","Austria","1997-03-28","22.00","30.00",False
"Queso Cabrales","San Cristóbal","Venezuela","1997-03-26","22.00","30.00",False
"Queso Cabrales","Sao Paulo","Brazil","1997-03-06","22.00","30.00",False
"Queso Cabrales","Sao Paulo","Brazil","1997-08-19","22.00","30.00",False
"Queso Cabrales","Strasbourg","France","1997-06-12","22.00","30.00",False
"Queso Cabrales","Tsawassen","Canada","1998-03-12","22.00","30.00",False
"Queso Cabrales","Walla Walla","USA","1997-05-22","22.00","30.00",False
"Queso Manchego La Pastora","Albuquerque","USA","1998-05-06","86.00","0.00",True
"Queso Manchego La Pastora","Barquisimeto","Venezuela","1997-05-21","86.00","0.00",True
"Queso Manchego La Pastora","Boise","USA","1997-09-23","86.00","0.00",True
"Queso Manchego La Pastora","Brandenburg","Germany","1997-10-27","86.00","0.00",True
"Queso Manchego La Pastora","Campinas","Brazil","1998-04-24","86.00","0.00",True
"Queso Manchego La Pastora","Frankfurt a.M.","Germany","1997-05-14","86.00","0.00",True
"Queso Manchego La Pastora","Graz","Austria","1997-08-15","86.00","0.00",True
"Queso Manchego La Pastora","Graz","Austria","1998-03-23","86.00","0.00",True
"Queso Manchego La Pastora","Graz","Austria","1998-03-26","86.00","0.00",True
"Queso Manchego La Pastora","Helsinki","Finland","1997-10-07","86.00","0.00",True
"Queso Manchego La Pastora","Montréal","Canada","1997-02-07","86.00","0.00",True
"Queso Manchego La Pastora","Oulu","Finland","1996-07-26","86.00","0.00",True
"Queso Manchego La Pastora","Portland","USA","1998-04-13","86.00","0.00",True
"Queso Manchego La Pastora","Stuttgart","Germany","1998-04-23","86.00","0.00",True
"Raclette Courdavault","Aachen","Germany","1998-04-20","79.00","0.00",True
"Raclette Courdavault","Albuquerque","USA","1997-03-19","79.00","0.00",True
"Raclette Courdavault","Anchorage","USA","1997-10-16","79.00","0.00",True
"Raclette Courdavault","Århus","Denmark","1998-04-02","79.00","0.00",True
"Raclette Courdavault","Barquisimeto","Venezuela","1998-01-09","79.00","0.00",True
"Raclette Courdavault","Bergamo","Italy","1996-08-07","79.00","0.00",True
"Raclette Courdavault","Berlin","Germany","1998-01-15","79.00","0.00",True
"Raclette Courdavault","Boise","USA","1996-10-08","79.00","0.00",True
"Raclette Courdavault","Boise","USA","1997-11-27","79.00","0.00",True
"Raclette Courdavault","Boise","USA","1998-04-17","79.00","0.00",True
"Raclette Courdavault","Bräcke","Sweden","1997-10-14","79.00","0.00",True
"Raclette Courdavault","Brandenburg","Germany","1997-02-25","79.00","0.00",True
"Raclette Courdavault","Brandenburg","Germany","1997-12-26","79.00","0.00",True
"Raclette Courdavault","Brandenburg","Germany","1998-04-16","79.00","0.00",True
"Raclette Courdavault","Bruxelles","Belgium","1998-02-17","79.00","0.00",True
"Raclette Courdavault","Buenos Aires","Argentina","1997-05-08","79.00","0.00",True
"Raclette Courdavault","Campinas","Brazil","1997-01-23","79.00","0.00",True
"Raclette Courdavault","Charleroi","Belgium","1998-01-20","79.00","0.00",True
"Raclette Courdavault","Cork","Ireland","1996-09-05","79.00","0.00",True
"Raclette Courdavault","Cork","Ireland","1997-06-12","79.00","0.00",True
"Raclette Courdavault","Cork","Ireland","1997-10-13","79.00","0.00",True
"Raclette Courdavault","Cowes","UK","1997-11-20","79.00","0.00",True
"Raclette Courdavault","Cunewalde","Germany","1997-10-06","79.00","0.00",True
"Raclette Courdavault","Cunewalde","Germany","1997-11-18","79.00","0.00",True
"Raclette Courdavault","Eugene","USA","1997-07-31","79.00","0.00",True
"Raclette Courdavault","Frankfurt a.M.","Germany","1997-12-10","79.00","0.00",True
"Raclette Courdavault","Genève","Switzerland","1996-07-12","79.00","0.00",True
"Raclette Courdavault","Graz","Austria","1997-01-30","79.00","0.00",True
"Raclette Courdavault","Graz","Austria","1998-04-13","79.00","0.00",True
"Raclette Courdavault","Helsinki","Finland","1998-04-07","79.00","0.00",True
